"FMID","MarketName","xf","yf"
1008085,"Bellevue Farmers Market-Saturday",-122.199021,47.615575
1004973,"Bellflower Farmers Market",-118.134000,33.884700
1000697,"Bellingham Farmers Market",-122.480650,48.747120
1008140,"Bellingham Farmers Market",-122.504166,48.720515
1002117,"Bellows Falls Farmers Market",-72.444620,43.136475
1008824,"Bellows Falls Farmers Market",-72.443977,43.133411
1000940,"Bellville Farmers Market",-82.511600,40.619800
1005168,"Belmond Area Farmers Market",-93.615500,42.847800
1002064,"Belmont Farmers Market",-78.039880,42.225960
20024,"Belmont Farmers Market NC",-81.043700,35.257200
1001640,"Belmont Farmers' Market",-71.173829,42.396632
1006561,"Belmont Farmers' Market",-122.274383,37.519217
1000530,"Belton Farmers Market",-82.496000,34.526800
1004507,"Belton Farmers Market",-94.531163,38.819488
1003956,"Belvidere Farmer's Market",-88.861885,42.272038
1008877,"Belvidere's Hometown Market",-88.840397,42.256499
1008722,"Bemidji Area Farmers Market",-94.879466,47.469264
1001316,"Bemidji's Natural Choice Farmers Market",-94.881299,47.469283
1007658,"Bend Farmers Market",-121.321000,44.060000
1005864,"Bend Farmers Market St. Charles Medical Center",-121.267000,44.065700
1001533,"Benica Certified Farmers Market",-122.161188,38.046215
1000934,"Bennigton Township Farmers Market",-84.168200,43.082900
1007425,"Benson Farmers Market",-96.008148,41.285288
1005543,"Benson Mill Harvest Days",-112.297300,40.650620
20025,"Benton City Community Market",-119.487000,46.263400
1000333,"Benton Farmers Market",-88.920069,37.996716
1004458,"Benton Farmers Market",-92.588400,34.561200
1005291,"Benton Harbor Farmers Market",-86.454635,42.115797
1005292,"Bentonville Farmers Market",-94.208560,36.372660
1006107,"Berea Farmer's Market",-84.287343,37.573579
20026,"Berkeley Lakeside Market",-84.188300,33.985100
1005183,"Berkeley Springs Farmers Market",-78.227434,39.626665
1007371,"Berkshire - Rome Vendors' Market",-75.458178,43.210377
1004320,"Berkshire Area Farmers Market",-73.207000,42.490000
1007382,"Berkshire Grown Holiday Farmers Market Great Barrington",-73.328226,42.243848
1005773,"Berkshire Grown Holiday Farmers Market Williamstown",-72.155600,42.572700
1001622,"Berkshire Harmony Downtown Pittsfield Farmers Markets, Music, and Creative Arts Fair",-73.253489,42.448217
1007659,"Berlin Farmers' Market",-76.819400,39.064100
1001507,"Berlin Community Farmers Market",-88.942462,43.968785
1005412,"Berlin Farmer's Market",-74.941413,39.799849
1007515,"BERLIN FARMERS’ MARKET",-72.772500,41.613900
1004767,"Bernalillo Farmers' Market",-106.546805,35.315300
1001424,"Bernardston Farmers' Market",-72.561300,42.658400
1002802,"Berrien County farmer's market",-83.245211,31.206709
1006608,"Berryessa Farmers' Market",-121.849009,37.403967
1004403,"berryville farmers' market",-93.567488,36.364576
1000286,"Berthoud Farmers Market",-105.078220,40.305484
1005173,"BESSEMER FARMERS MARKET",-86.993500,33.388600
1003716,"Bethany Beach Farmers Market",-75.057317,38.538012
1007052,"Bethany Farmers Market",-97.509500,35.584000
1005229,"Bethany Farmers' Market",-94.026892,40.265258
1005277,"BethanyFarmersMarket",-72.991190,41.440120
1003666,"Bethel Farmers Market",-70.794075,44.412018
1004386,"Bethel Farmers Market",-72.634128,43.833233
1007462,"Bethel Farmers Market",-73.383800,41.414900
1002480,"Bethesda Central Farm Market",-77.099197,38.986717
1006801,"Bethesda FRESHFARM Market",-77.096560,38.988770
1004273,"Bethlehem Farmers' Market",-75.378380,40.609790
1004155,"Bettendorf Farmers' Market",-90.501844,41.525023
1005222,"Better Lives Today Farmers' Market",-92.404340,37.856984
1002492,"Beverly (Chicago) Farmers Market",-87.660000,41.699400
1000335,"Beverly Farmers Market",-70.884688,42.547120
1001460,"Beverly Hills Farmers Market",-118.398499,34.074390
1004060,"Bexley Farmers' Market",-82.942300,39.957100
1005378,"BFR/Oyate Teca Farmers Market",-102.179396,43.428739
1004627,"Bibb County Farmers Market",-87.138600,32.944600
1005949,"big bear farmers market",-116.867120,34.260837
1002540,"Big Flats Community Market",-73.945000,40.661200
1005765,"Big Ivy Tailgate Market",-82.431900,35.759900
1007345,"Big Rapids Farmers' Market",-85.475200,43.704600
1000700,"Big Red Barn Farmers Market",-118.150018,47.653904
1005730,"Big Sky Farmers Market",-111.310300,45.259800
1006345,"Big Stone Gap Farmers Market",-82.775245,36.868181
1001879,"Big Timber Farmers Market",-109.956000,45.835100
1008121,"Bigfork Farmers' Market Cooperative",-114.080301,48.073788
1008122,"Billerica Farmers Market",-71.270134,42.557513
1006523,"Binford Farmers Market",-86.084146,39.869366
1000443,"Bird-in-Hand Farmers Market",-76.030800,40.106700
1003186,"Birmingham Farmers Market",-83.217740,42.551150
1005217,"Bisbee Farmers Market",-109.879700,31.411360
1003485,"Bishop Market",-118.398000,37.361500
1004940,"Bishop-Eastern Sierra Farmers Market",-118.426000,37.375800
1003953,"Bitner Vineyards Farmers Market",-116.815000,43.610700
1003954,"Bitterroot Valley Growers Market",-114.076216,46.631315
1001781,"Black EagleFarmers' Market",-111.274300,47.526530
1003939,"Black Forest Farmers Market",-104.701000,38.997700
1000730,"Black Hills Farmers Market",-103.243700,44.084470
1003085,"Black Mountain Tailgate Market",-82.321745,35.620861
1003158,"Black River Falls Community Farmers' Market",-90.879900,44.319500
1003157,"Black River Falls Downtown Farmer's Market",-90.850620,44.294520
1002126,"Black River Landing Farmers Market",-82.175700,41.468800
1006488,"Blackfoot's Farmers Market",-112.813000,43.343800
1000504,"Blackhawk Junction",-91.138200,43.052100
1000254,"Blacksburg Farmers Market",-80.414021,37.229300
1002032,"Blackstone River State Park Farmers Market",-71.463100,41.941000
1003393,"Blackwell Farmer's Market",-97.282560,36.795570
20027,"Blackwood Farmers' Market",-75.066100,39.801500
1001268,"Bladen County Farmers Market",-78.735100,34.417800
1001916,"Blair Farmers Market",-96.129600,41.543700
1005926,"Blairstown Area Farmers Market",-74.955900,40.984700
1001851,"Blanchard Farmers' Market",-97.659273,35.137967
1002609,"Bland County Farmers Market",-81.115020,37.100529
20028,"Blendon Township Farmers Market",-82.904000,40.096800
1000964,"Block Island Farmers Market",-71.570005,41.176490
1000965,"Block Island Farmers Market",-71.556959,41.169545
1007099,"Bloomfield Citiparks Farmers Market",-79.947900,40.461500
1007473,"Bloomfield Farmers Market",-72.737000,41.829900
1005232,"Bloomfield Farmers' Market",-89.929811,36.880682
1001125,"Blooming Prairie Farmers Market",-93.053500,43.871700
1008070,"Bloomingdale Farmers' Market",-77.012157,38.912604
1006418,"Bloomingfoods Farmers Market",-86.492400,39.164400
1000154,"Bloomingrove Produce Auction",-82.554400,40.960300
1002253,"Bloomington Community Farmers' Market",-86.537401,39.167575
1002254,"Bloomington Community Farmers' Market",-86.536140,39.169500
1005945,"Bloomington Farmers Market",-93.301241,44.825926
1000208,"Bloomsburg Farmers Market",-76.457784,41.002460
1002737,"Blossom Hill Farmers' Market",-121.891315,37.245310
1005883,"Blount County Farmers Market",-86.470240,33.944319
1005708,"Blountville Farmer's Market",-82.320108,36.534047
1007661,"Blowing Rock Fresh Market",-81.679900,36.132200
1004418,"Blue Grass Farmers' Market, Inc.",-84.440897,37.995638
1008372,"Blue Hill Farmers Market - Fall",-68.591819,44.410967
1008369,"Blue Hill Farmers' Market",-68.575043,44.429957
1002893,"Blue Hill Winter Indoor Farmers' Market",-68.579685,44.423357
20029,"Blue Moon Acres Farm Market- Pennington, NJ",-74.788500,40.346700
1000707,"Blue Pike Farm Farmers Market",-81.638846,41.530965
1003584,"Blue Ridge Farmers Market",-81.435300,36.428700
1005223,"Blue Springs Farmers Market",-94.277814,39.018374
1003675,"Blue Water Farmers Market",-82.483000,42.833200
1001063,"Bluebird Market",-84.326400,32.890600
1005436,"Bluefield, VA Farmers Market",-81.271620,37.251613
1008177,"Bluegrass Farmers' Market, Inc.",-84.544706,38.003486
1004274,"Bluegrass Global Growers Market",-85.763805,38.178432
1008789,"Bluelicks Farmers Market",-83.985470,38.441789
1001780,"Bluffton Farmer's Market",-85.171233,40.742723
1005713,"Bluffton Farmers Market",-83.890200,40.887900
1006960,"Blytheville Farmers Market",-89.919000,35.927300
1006643,"BMI Farmers' Market",-76.600939,39.273594
1004074,"Boalsburg Farmers Market",-77.797472,40.780346
1001617,"Boaz Farmers Market",-86.162100,34.196000
1000279,"Boca Raton Green Market",-80.153919,26.303620
1006683,"Bogert Farmers' Market",-111.031000,45.675200
1003579,"Boggy Creek Farm",-97.701652,30.261819
1002866,"Bolan Farmers Market",-93.118500,43.372800
1005231,"Bollinger County Farmers' Market",-89.979680,37.301953
20030,"Bolton Landing Chamber of Commerce Farmers' Market",-73.656300,43.556400
1001513,"Bonaparte Farmers Market",-91.801900,40.697900
20031,"Bondurant Farmers Market",-93.463200,41.701500
1008524,"Bonita Springs Farmers Market",-81.808192,26.351025
1004185,"Bonita Springs Lions Club Downtown Farmers Market",-81.779297,26.341101
1001840,"Bonners Ferry Farmers Market",-116.314000,48.696100
1003632,"Boone County Farmers Market",-84.699311,39.020084
1005874,"Boone County Farmers Market",-93.107900,36.230400
1005224,"Boone County Farmers' Market",-92.353660,38.960108
1006833,"Boone Farmers Market Association",-93.879861,42.061582
1008469,"Boone Hollow Farm, LLC",-90.831860,38.638606
1001144,"Booneville Farmers Market",-93.851800,35.147700
1005236,"Boonslick Farmers' Market",-92.741678,38.973823
1003803,"Boonton Farmers Market",-74.412740,40.905518
1001907,"Boonville CFM",-123.368000,39.009100
1005230,"Boonville Farmers Market",-92.740742,38.957397
1005908,"Boonville Farmers Market",-75.344045,43.481778
1000953,"Boordy Vineyards-Good Life Thursdays",-76.488100,39.475400
1002672,"Bordentown City's Farmers Market",-74.703016,40.145688
1004960,"Borgata of Scottsdale",-111.927000,33.527800
1001016,"Boring Saturday Farmers Market",-122.373867,45.431326
1007073,"Boro Farmers Market",-80.150700,41.892300
1000101,"Boro Park Greenmarket",-73.990500,40.633100
1000293,"Borrego Springs Chamber of Commerce Farmers Market",-116.378000,33.256600
1007601,"Boston City Hall Farmers Market",-71.062100,42.360600
1006967,"Boston Medical Center",-71.074700,42.335200
1006622,"Boston Public Market - South Station/Dewey Square",-71.055536,42.352899
1006623,"Boston Public Market at City Hall Plaza",-71.059790,42.360210
1007806,"Boston South End - SOWA Open Market Farmers Market",-71.067400,42.340900
1006680,"Boston University Farmers Market",-71.108500,42.350510
1006886,"Boston/Prudential Center",-71.082300,42.348000
1002810,"Botetourt Family Farms Farmers Market",-79.909224,37.421336
1004298,"Bothell Farmers Market",-122.221699,47.782323
1003580,"Bottineau Farmers Market/Chamber",-100.439000,48.849000
1005438,"Boulder Community Market",-111.425000,37.901200
1003352,"Boulder County Farmers' Market - Longmont & Boulder",-105.277964,40.016213
1003353,"Boulder County Farmers' Market - Longmont & Boulder",-105.128656,40.153482
1001526,"Boulder Farmers Market",-112.118022,46.238804
1003794,"Bound Brook Farmers Market",-74.532900,40.561400
1003958,"Bountiful Farmers Market",-111.878000,40.888400
1001772,"Bounty of the Barrens Farmers' Market",-85.912078,36.995904
1001773,"Bounty of the Barrens Farmers' Market",-85.944659,37.010098
20032,"Bourbon Farmers Market",-86.118500,41.296600
1006980,"Bourbon Farmers' Market",-91.246208,38.154469
1002728,"Bovill Farmers Market",-116.646542,46.614060
1004019,"Bow Little Market",-122.334301,48.556547
1004020,"Bow Little Market",-122.368149,48.594952
1006542,"Bowdoin Geneva Farmers' Market",-71.067939,42.305816
1004534,"Bowdoinham Farmers' Market",-69.896705,44.009902
1006524,"Bowie Farmers' Market",-76.743100,38.977400
1008423,"Bowling Green Community Farmers Market",-77.347674,38.051852
1006911,"Bowling Green Farmers' and Artists' Market",-91.194800,39.342100
1000066,"Bowling Green Greenmarket",-74.014300,40.704600
1008806,"Bowling Green's Original Farmers Market",-86.433927,36.968788
1003748,"Boyceville Farmers Market",-92.038300,45.043900
1007556,"Boyd County Farmers’ Market",-82.699500,38.424800
1008808,"Boyle County Farmers' Market, LLC",-84.798129,37.655600
1004174,"Boylston/Hillside Farmers' Market",-71.752600,42.325964
1002171,"Boyne City Farmers Market",-85.014911,45.216790
1006498,"Bozeman Winter Farmers' Market",-111.040400,45.677780
1000162,"Bozrah Farmers Market",-72.168331,41.552173
1007429,"Bracken County Farmers Market II",-84.009600,38.773100
1007092,"Bradford Downtown Farmers Market",-78.651300,41.955800
1004873,"Bradford Farmers Market",-72.126248,43.997355
1004874,"Bradford Farmers Market",-72.122192,44.002777
1006731,"Bradford Farmers Market",-82.104000,29.965400
1006913,"Bradford Farmers Market",-71.955407,43.268863
1007564,"Bradford Square Farmers’ Market",-87.473700,36.833700
1000023,"Bradford Store",-80.785554,35.423328
1005051,"Bradley County Farmers Market",-84.875600,35.158300
20033,"Brainerd Farmers' Market",-85.239700,35.018700
1000489,"Braintree Farmers Market",-71.004971,42.206293
1003062,"Brambleton Farmers Market",-77.536000,38.982600
1008830,"Bramwell Farmers' Market",-81.302867,37.331288
1007584,"Branch Avenue in Bloom Farmers' Market",-76.946100,38.838800
1000156,"Branch Brook Park Farmers Market",-74.178000,40.762600
1008401,"Branchport Farmers Market - Winter Market",-77.151157,42.598966
1008400,"Branchport Farmers Market -Summer Market",-77.150942,42.599851
1003465,"Brandermill Green Market",-77.636606,37.423101
1005714,"Brandon Farmers Market",-73.087360,43.797940
1002178,"Brandon Fresh Market",-82.270300,27.924300
1007428,"Branford Community Farmers Market",-82.931600,29.964600
1006926,"Branson Farmers' Market",-93.218264,36.643232
1002407,"Brattleboro Area Farmers' Market",-72.588569,42.849305
1002408,"Brattleboro Area Farmers' Market",-72.557662,42.850811
1003052,"Braxton County Tailgate Market",-80.771900,38.675300
1007663,"Brazos Valley Farmers Market",-96.370000,30.674400
1003139,"Brea Farmers Market",-118.236000,34.039100
1007746,"Breaux Bridge Farmers Market",-91.901400,30.280700
1007558,"Breckinridge County Farmers’ Produce Market",-86.458500,37.768300
1004819,"Breezy Acres Orchard",-83.935300,39.601700
1003293,"Bremerton Farmers Market",-122.629652,47.574239
1003294,"Bremerton Farmers Market",-122.625053,47.562875
1006563,"Brentwood Farmers' Market",-121.693985,37.933082
1008611,"Brevard County Farmers Market",-80.671677,28.165683
1003004,"Brewer Farmers' Market",-68.755900,44.787700
1005878,"Brewster Farmers Market",-73.607200,41.394800
1001610,"Brewton Farmers Market",-87.071430,31.108611
1003867,"Brian Coyle Farmers Market",-93.249900,44.970800
1006853,"Briarcliff Farmers Market",-94.598535,39.168887
1006144,"Briarcliff Winter Farmers Market",-73.865400,41.158200
1006305,"Briargate Farmers Market",-104.775635,38.944232
1008568,"Brick District Farmers' Market",-91.947877,38.847360
1004664,"Bridge Street Farmers Market",-80.815000,41.897700
1005068,"Bridge Street Farmers Market",-86.674500,34.717400
1002700,"Bridgeport Farmer's Market",-103.099692,41.671274
1001519,"Bridgeport Farmers Market",-80.232076,39.308999
1007463,"Bridgeport Farmers Market I",-73.200000,41.176500
1000781,"Bridgeton Outdoor Market in the Culinary District - A community Farmers' Market",-75.234355,39.428986
1007207,"Bridgeview La Crosse Farmers Wednesday Market",-91.243600,43.857400
20034,"Bridgeville Farmers Market",-80.111700,40.359700
1008382,"Bridgton Farmers Market",-70.707656,44.053771
20035,"Briggs Chaney-Greencastle Farmers and Artisans Market",-76.943600,39.078100
1004823,"Brighton Downtown Saturday Market",-104.821000,39.987900
1003816,"Brighton Farmers Market",-83.785200,42.531300
1005440,"Brighton Farmers' Market",-77.568100,43.122000
1003717,"Brillion Farmers Market",-88.068800,44.179400
1005483,"Brimfield at Hitchcock Free Academy",-72.200566,42.122552
1003513,"Brimfield Farmers Market",-81.345800,41.100200
1000541,"Brimhall CFM",-119.108000,35.369600
1007649,"Bringing Home Grown to U 1",-90.244299,38.636050
1007650,"Bringing Homegrown to U 2",-90.244299,38.636050
1007502,"Bristol - Housing Authority Farmers’ Market",-72.927300,41.694000
1008289,"Bristol Area Farmers' Market",-69.509641,43.962322
1000309,"Bristol Farmers Market",-73.079252,44.133497
1004480,"Bristol Farmers Market",-88.043100,42.557600
1007474,"Bristol Farmers Market",-72.945300,41.673000
1008017,"Bristow Farmers Market",-77.573976,38.762207
1002198,"Britt Farmers Market",-93.801800,43.096300
1005301,"Broad and Snyder Farmers' Market",-75.169591,39.924365
1005321,"Broad and South",-75.165441,39.943649
1001493,"Broad Branch Farmers Market",-77.067900,38.966400
1005505,"Broad Ripple Farmers Market",-86.137340,39.867184
